Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
3.0,No,5.0,4.0,No,7.0,3.0,Extrovert
4.0,Yes,0.0,3.0,Yes,1.0,2.0,Introvert
3.0,No,4.0,4.0,No,14.0,7.0,Introvert
3.0,No,9.0,3.0,No,11.0,4.0,Extrovert
5.20009076654567,Yes,1.2143996643936803,3.872743265373489,Yes,13.655662224377702,6.6824015796787855,Introvert
3.0,No,4.0,5.0,No,10.0,5.0,Extrovert
1.0,No,9.0,4.0,No,15.0,3.564726631393298,Extrovert
0.0,No,9.0,7.0,No,14.0,7.0,Extrovert
11.0,Yes,2.0,2.0,Yes,5.0,0.0,Introvert
0.0,No,4.0,5.0,No,10.0,3.0,Extrovert
1.0,No,9.0,6.0,No,13.0,5.0,Extrovert
10.0,Yes,3.0,3.0,Yes,5.0,3.0,Introvert
8.0,Yes,0.0,0.0,Yes,3.0,0.0,Introvert
2.0,No,4.0,4.0,No,9.0,7.0,Extrovert
1.0,No,4.0,5.0,No,6.0,5.0,Extrovert
4.0,Yes,1.0,1.0,Yes,4.0,0.0,Introvert
0.0,No,4.0,5.0,No,9.0,4.0,Extrovert
11.0,No,0.0,2.0,Yes,3.0,2.0,Introvert
1.0,No,6.0,7.0,No,14.0,9.0,Extrovert
11.0,Yes,2.0,1.0,Yes,2.0,1.0,Introvert
5.0,Yes,0.0,0.0,Yes,5.0,2.0,Introvert
3.0,No,5.0,6.0,No,10.0,9.0,Extrovert
1.0,No,7.0,5.0,No,11.0,3.0,Extrovert
10.0,Yes,0.0,1.0,Yes,4.0,2.0,Introvert
3.0,No,9.0,6.0,No,15.0,5.0,Extrovert
0.0,No,6.0,4.0,No,6.268862911795962,5.0,Extrovert
8.0,Yes,1.0,0.0,Yes,1.0,2.0,Introvert
8.227098417197935,Yes,4.591282900893318,1.6471826996289782,Yes,2.02733300522617,2.0209505540505748,Introvert
3.0,No,9.0,6.0,No,7.0,9.0,Extrovert
0.0,No,7.0,4.0,No,8.0,4.0,Extrovert
6.0,Yes,3.0,0.0,Yes,0.0,1.0,Introvert
5.0,Yes,0.0,2.0,Yes,1.0,0.0,Introvert
3.0,No,7.0,6.0,No,11.0,10.0,Extrovert
9.0,Yes,1.0,1.0,Yes,1.0,2.0,Extrovert
3.0,No,5.0,7.0,No,13.0,7.0,Extrovert
1.0,No,7.0,3.0,No,8.0,8.0,Extrovert
7.0,Yes,1.0,1.0,Yes,1.0,0.0,Introvert
3.0,No,6.0,5.0,No,7.0,9.0,Extrovert
2.0,No,6.0,3.0,No,6.0,6.0,Extrovert
0.0,No,9.0,5.0,No,15.0,7.0,Extrovert
0.0,No,7.0,4.0,No,13.0,8.0,Extrovert
1.0,No,8.0,3.0,No,14.0,9.0,Extrovert
8.0923503875325,No,2.356171707909644,5.716523054963274,Yes,7.833765522606864,4.39320113265436,Introvert
6.0,Yes,3.0,0.0,Yes,1.0,3.0,Introvert
4.505816002819881,No,6.0,5.0,No,7.0,3.0,Extrovert
11.0,Yes,3.0,0.0,Yes,5.0,2.0,Introvert
7.0,Yes,0.0,1.0,Yes,1.0,0.0,Introvert
4.0,Yes,0.0,1.0,Yes,1.0,2.0,Introvert
0.0,No,3.963354474982382,3.0,No,11.0,5.0,Extrovert
3.0,No,7.0,5.0,No,14.0,3.0,Extrovert
2.0,No,9.0,7.0,No,9.0,4.0,Extrovert
4.505816002819881,No,1.0,2.0,Yes,4.0,2.0,Introvert
11.0,Yes,2.0,0.0,Yes,5.0,0.0,Introvert
5.0,Yes,3.0,3.0,Yes,1.0,0.0,Introvert
3.0,No,4.0,5.0,No,6.0,7.0,Extrovert
3.0,No,8.0,5.0,No,14.0,3.0,Extrovert
2.0,No,6.0,4.0,No,11.0,4.0,Extrovert
6.0,Yes,3.0,2.0,Yes,3.0,1.0,Introvert
3.0,No,8.0,5.0,No,8.0,9.0,Extrovert
5.0,Yes,1.0,1.0,Yes,1.0,1.0,Introvert
2.0,No,7.0,6.0,No,14.0,7.0,Extrovert
5.281705168397803,Yes,4.230336319671137,6.613349592820088,Yes,2.155193085613357,6.7584838511645,Introvert
2.0,No,8.0,4.0,No,10.0,5.0,Extrovert
8.969095414205553,Yes,3.4614440480453945,6.650840846542733,Yes,10.450108534570946,8.896844903035102,Introvert
10.0,Yes,1.0,0.0,Yes,1.0,1.0,Introvert
2.5994450561200786,Yes,1.125175378101895,3.5106565472493982,Yes,7.462829885134599,1.1611367196308495,Introvert
0.0,No,9.0,4.0,No,8.0,7.0,Extrovert
2.0,No,6.0,7.0,No,11.0,10.0,Extrovert
8.0,Yes,2.0,2.0,Yes,4.0,2.0,Extrovert
4.0,Yes,2.0,0.0,Yes,4.0,0.0,Introvert
3.0,No,7.0,4.0,No,8.0,4.0,Extrovert
4.0,Yes,3.0,0.0,Yes,3.0,0.0,Introvert
9.768859605836472,Yes,1.9243548335493863,0.1921376185713517,Yes,5.813323939657701,2.6376297728915974,Introvert
11.0,Yes,1.0,1.0,Yes,1.0,1.0,Introvert
0.0,No,8.0,5.0,No,15.0,9.0,Extrovert
5.449959591447552,Yes,4.286263274563997,1.9877218221765576,Yes,11.666353711678472,2.203716612559072,Introvert
10.0,Yes,0.0,2.0,Yes,6.268862911795962,1.0,Introvert
1.0,No,9.0,6.0,No,9.0,8.0,Extrovert
7.0,Yes,0.0,1.0,Yes,3.0,0.0,Introvert
3.0,No,7.0,6.0,No,6.0,5.0,Extrovert
9.0,Yes,0.0,1.0,Yes,3.0,1.0,Introvert
8.0,Yes,3.0,1.0,Yes,0.0,0.0,Introvert
10.0,Yes,0.0,0.0,Yes,5.0,3.564726631393298,Introvert
4.2200717383707405,Yes,3.37622323077207,3.780614919390556,Yes,9.902829647330922,7.0274224812351616,Introvert
0.0,No,5.0,3.0,No,14.0,7.0,Extrovert
3.231960836360676,No,2.9256891617693803,0.6039410826307636,Yes,13.218588275478274,1.6795801087028568,Introvert
0.0,No,5.0,4.0,No,11.0,3.564726631393298,Extrovert
11.0,Yes,0.0,1.0,Yes,3.0,0.0,Extrovert
0.8781852656474035,Yes,2.4611343324919024,5.578432262246167,Yes,13.096270553404022,7.768229428354798,Introvert
10.0,Yes,3.0,2.0,Yes,0.0,2.0,Introvert
5.0,Yes,0.0,2.0,Yes,3.0,2.0,Extrovert
3.0,No,6.0,7.0,No,15.0,9.0,Extrovert
3.0,No,4.0,5.0,No,8.0,3.0,Extrovert
6.0,Yes,0.0,0.0,Yes,3.0,0.0,Introvert
2.0,No,10.0,6.0,No,12.0,5.0,Extrovert
11.0,Yes,0.0,0.0,Yes,3.0,2.0,Extrovert
0.0,No,9.0,6.0,No,10.0,5.0,Extrovert
6.0,Yes,1.0,1.0,Yes,1.0,0.0,Introvert
8.0,Yes,2.0,1.0,Yes,6.268862911795962,2.0,Introvert
0.0,No,4.0,5.0,No,5.0,6.0,Extrovert
2.0,No,6.0,5.0,No,8.0,8.0,Extrovert
7.0,Yes,2.0,2.0,Yes,4.0,0.0,Introvert
9.0,Yes,0.0,0.0,Yes,4.0,0.0,Introvert
0.0,No,4.0,3.0,No,15.0,5.0,Extrovert
4.505816002819881,No,7.0,5.0,No,6.0,7.0,Extrovert
3.0,No,4.0,6.0,No,7.0,7.0,Extrovert
1.0,No,9.0,5.0,No,9.0,8.0,Extrovert
3.0,No,7.0,6.0,No,6.268862911795962,9.0,Extrovert
0.0,No,9.0,4.0,No,6.268862911795962,4.0,Extrovert
8.0,Yes,3.0,2.0,Yes,5.0,0.0,Introvert
4.186247139598865,Yes,7.535198234737782,1.137639666038735,Yes,1.3023056993920614,6.542861758059769,Introvert
8.0,Yes,1.0,1.0,Yes,2.0,3.0,Introvert
2.0,No,4.0,5.0,No,11.0,7.0,Extrovert
10.0,Yes,3.0,2.0,No,3.0,2.0,Introvert
8.0,Yes,0.0,1.0,Yes,5.0,0.0,Introvert
6.0,Yes,3.0,2.0,Yes,3.0,0.0,Introvert
3.0,No,5.0,6.0,No,13.0,3.0,Extrovert
4.0,Yes,0.0,2.0,Yes,3.0,1.0,Introvert
10.0,Yes,2.0,0.0,Yes,5.0,1.0,Introvert
2.0,No,6.0,5.0,No,13.0,6.0,Extrovert
1.0,No,5.0,6.0,No,11.0,3.0,Extrovert
7.15944839295575,Yes,5.5062217348187,0.932873060606922,Yes,4.271207825168898,7.342889393790868,Introvert
3.0,No,9.0,4.0,No,11.0,5.0,Extrovert
7.0,Yes,0.0,0.0,Yes,6.268862911795962,1.0,Introvert
11.0,Yes,0.0,1.0,Yes,3.0,2.0,Introvert
1.0,No,9.0,6.0,No,7.0,3.0,Extrovert
8.0,Yes,3.0,1.0,Yes,3.0,3.564726631393298,Introvert
4.219191990040353,Yes,6.040174114782558,1.217650148628569,Yes,13.19085030377052,4.939131350053248,Introvert
4.505816002819881,No,7.0,4.0,No,8.0,7.0,Extrovert
11.0,Yes,2.0,2.0,Yes,4.0,0.0,Extrovert
8.0,Yes,1.0,1.0,Yes,2.0,2.0,Introvert
5.0,Yes,3.0,0.0,Yes,0.0,1.0,Introvert
3.0,No,4.0,3.0,No,12.0,7.0,Extrovert
3.0,No,9.0,5.0,No,14.0,6.0,Extrovert
5.0,Yes,1.0,0.0,Yes,5.0,2.0,Introvert
0.378438958642989,Yes,0.5929209493134313,0.7325755826412162,Yes,10.694966402490294,1.1113426474152326,Introvert
0.0,No,6.0,6.0,No,13.0,7.0,Extrovert
3.0,No,6.0,3.0,No,8.0,7.0,Extrovert
9.302701050817491,Yes,5.670678259219461,1.0961841857651464,Yes,2.591411624483417,2.033104868926429,Introvert
1.0,No,4.0,4.0,No,9.0,4.0,Extrovert
8.0,Yes,0.0,2.0,Yes,2.0,0.0,Extrovert
2.0,No,6.0,4.0,No,7.0,5.0,Extrovert
8.0,Yes,0.0,1.0,Yes,4.0,0.0,Introvert
7.668233838506681,No,3.6408996977304,1.204075760741323,Yes,13.285002950018576,2.137253208242911,Introvert
1.0,No,4.0,3.0,No,10.0,5.0,Extrovert
6.0,Yes,3.0,0.0,Yes,2.0,0.0,Introvert
0.0,No,4.0,4.0,No,6.0,5.0,Extrovert
7.0,Yes,0.0,3.0,Yes,2.0,1.0,Introvert
0.0,No,8.0,6.0,No,11.0,3.0,Extrovert
1.0,No,7.0,5.0,No,14.0,8.0,Introvert
8.0,Yes,0.0,0.0,Yes,2.0,0.0,Introvert
10.0,Yes,2.0,1.0,Yes,1.0,1.0,Introvert
3.0,No,8.0,3.0,No,6.0,7.0,Extrovert
2.0,No,3.0,6.0,No,4.0,5.0,Extrovert
4.505816002819881,No,6.0,6.0,No,14.0,6.0,Extrovert
10.0,Yes,2.0,1.0,Yes,5.0,0.0,Introvert
1.0,No,5.0,5.0,No,5.0,7.0,Extrovert
4.505816002819881,No,7.0,3.0,No,15.0,7.0,Extrovert
0.0,No,6.0,5.0,No,12.0,5.0,Extrovert
2.0,No,4.0,3.0,No,9.0,4.0,Extrovert
3.0,No,6.0,7.0,No,14.0,10.0,Extrovert
0.0,No,7.0,6.0,No,11.0,7.0,Extrovert
3.0,No,6.0,6.0,No,13.0,9.0,Extrovert
3.0,No,6.0,4.0,No,8.0,6.0,Extrovert
6.0,Yes,3.963354474982382,0.0,Yes,5.0,1.0,Introvert
8.0,Yes,0.0,1.0,Yes,1.0,3.564726631393298,Introvert
9.033083148835363,Yes,7.327149285553045,1.57216909732145,Yes,1.513787662218717,3.712990983983321,Introvert
0.0,No,4.0,6.0,No,10.0,8.0,Extrovert
2.0,No,4.0,6.0,No,8.0,3.0,Extrovert
2.457632736406255,Yes,8.91214551435382,3.345169128758595,Yes,11.181708681826644,7.745529631672671,Introvert
4.0,Yes,0.0,0.0,Yes,3.0,2.0,Introvert
8.0,Yes,3.0,1.0,Yes,0.0,1.0,Introvert
11.0,Yes,0.0,1.0,Yes,1.0,1.0,Extrovert
4.019516025004216,Yes,4.737377786656103,4.412664548440786,Yes,4.184319676445402,1.087329344083519,Introvert
4.0,No,10.0,4.0,No,9.0,8.0,Extrovert
3.0,No,7.0,5.0,No,14.0,7.0,Extrovert
2.0,No,4.0,5.0,No,13.0,3.0,Extrovert
1.0,No,8.0,6.0,No,12.0,8.0,Introvert
1.0,No,3.963354474982382,7.0,No,5.0,3.0,Extrovert
2.0,No,4.0,7.0,No,13.0,4.0,Extrovert
2.0,No,7.0,3.0,No,15.0,9.0,Extrovert
4.0,No,4.0,6.0,No,13.0,5.0,Extrovert
11.0,Yes,2.0,1.0,Yes,1.0,2.0,Introvert
2.0,No,10.0,7.0,No,6.0,4.0,Extrovert
7.0,Yes,0.0,3.0,Yes,1.0,0.0,Introvert
9.0,Yes,1.0,2.0,Yes,0.0,2.0,Introvert
9.0,Yes,2.0,0.0,Yes,1.0,1.0,Introvert
5.0,Yes,0.0,2.0,Yes,0.0,0.0,Introvert
2.0,No,8.0,5.0,No,14.0,5.0,Extrovert
3.287562525658551,Yes,8.927065181380923,2.6840712924487,Yes,12.106460945096003,4.796929588559916,Introvert
4.0,Yes,2.0,1.0,Yes,2.0,0.0,Introvert
3.0,No,5.0,5.0,No,8.0,8.0,Extrovert
2.0,No,4.0,5.0,No,6.0,3.564726631393298,Extrovert
5.0,Yes,3.963354474982382,2.0,Yes,2.0,1.0,Introvert
9.0,Yes,3.963354474982382,0.0,Yes,3.0,1.0,Introvert
3.0,No,4.0,3.0,No,15.0,8.0,Extrovert
2.0,No,7.0,4.0,No,13.0,5.0,Extrovert
1.0,No,8.0,7.0,No,9.0,5.0,Introvert
4.064912207395031,Yes,2.162122384451292,1.4199630481385856,Yes,10.738620299359544,8.578157062511522,Introvert
2.0,No,8.0,5.0,No,7.0,3.0,Extrovert
10.0,Yes,0.0,2.0,Yes,0.0,1.0,Introvert
8.0,Yes,0.0,0.0,Yes,1.0,2.0,Introvert
11.0,Yes,2.0,2.0,Yes,3.0,1.0,Introvert
2.0,No,9.0,5.0,No,12.0,8.0,Extrovert
7.0,Yes,2.0,1.0,Yes,2.0,2.0,Introvert
4.0,Yes,0.0,0.0,Yes,0.0,1.0,Introvert
0.0,No,5.0,3.0,No,8.0,6.0,Extrovert
1.0,No,6.0,3.0,No,6.0,4.0,Extrovert
10.0,Yes,0.0,3.0,Yes,0.0,1.0,Introvert
3.0,No,6.0,5.0,No,6.0,8.0,Extrovert
0.0,No,9.0,6.0,No,5.0,3.0,Extrovert
0.0,No,6.0,7.0,No,14.0,8.0,Extrovert
7.0,Yes,3.0,3.0,Yes,2.0,0.0,Introvert
4.0,Yes,0.0,0.0,Yes,2.0,0.0,Introvert
3.0,No,5.0,7.0,No,11.0,9.0,Extrovert
10.0,Yes,0.0,1.0,Yes,2.0,2.0,Introvert
1.0,No,7.0,5.0,No,6.0,6.0,Extrovert
5.0,Yes,0.0,2.0,Yes,2.0,2.0,Introvert
7.0,Yes,2.0,2.0,Yes,1.0,2.0,Introvert
2.0,No,8.0,4.0,No,10.0,4.0,Introvert
8.0,Yes,2.0,2.0,No,1.0,0.0,Introvert
8.0,Yes,3.963354474982382,0.0,Yes,5.0,1.0,Introvert
11.0,Yes,2.0,0.0,Yes,2.0,0.0,Introvert
5.0,Yes,0.0,1.0,Yes,2.0,2.0,Introvert
2.0,No,9.0,5.0,No,12.0,5.0,Extrovert
7.0,Yes,2.0,0.0,Yes,5.0,1.0,Introvert
1.0,No,4.0,4.0,No,11.0,5.0,Extrovert
11.0,Yes,0.0,0.0,Yes,1.0,1.0,Introvert
2.0,No,9.0,7.0,No,14.0,5.0,Introvert
6.0,Yes,2.0,0.0,Yes,5.0,1.0,Introvert
2.0,No,5.0,4.0,No,8.0,3.0,Extrovert
10.0,Yes,2.0,1.0,Yes,4.0,0.0,Introvert
2.0,No,5.0,6.0,No,9.0,9.0,Extrovert
3.0,No,9.0,6.0,No,8.0,4.0,Extrovert
3.0,No,6.0,4.0,No,5.0,7.0,Extrovert
1.0,No,8.0,3.0,No,7.0,9.0,Extrovert
6.547687940146028,Yes,7.543967722921034,5.199065420861016,Yes,3.410272592718802,8.673361869420786,Introvert
9.0,Yes,1.0,1.0,Yes,4.0,1.0,Introvert
10.0,Yes,0.0,0.0,Yes,2.0,0.0,Introvert
3.9826916718798455,Yes,5.982142362519464,5.777314496984443,Yes,13.965512862012014,1.740564911463068,Introvert
6.0,Yes,2.0,0.0,Yes,2.0,1.0,Introvert
4.505816002819881,No,6.0,6.0,No,12.0,6.0,Extrovert
10.0,Yes,0.0,1.0,Yes,1.0,2.0,Introvert
3.0,No,3.963354474982382,3.0,No,10.0,4.0,Extrovert
6.133328981077289,Yes,8.163164822950165,6.86655977702843,Yes,1.021133295043666,1.651665918792514,Introvert
0.0,No,9.0,5.0,No,14.0,5.0,Extrovert
11.0,Yes,2.0,0.0,Yes,4.0,1.0,Extrovert
3.0,No,5.0,6.0,No,12.0,5.0,Extrovert
0.0,No,3.0,6.0,No,8.0,7.0,Extrovert
10.0,No,3.0,0.0,Yes,4.0,0.0,Introvert
4.0,Yes,0.0,0.0,Yes,6.268862911795962,3.564726631393298,Introvert
3.0,No,8.0,3.0,No,11.0,7.0,Extrovert
1.0,No,8.0,4.0,No,11.0,4.0,Extrovert
5.0,Yes,2.0,1.0,Yes,6.268862911795962,2.0,Introvert
0.0,No,7.0,6.0,No,14.0,7.0,Extrovert
3.0,No,4.0,3.0,No,15.0,9.0,Extrovert
1.0,No,6.0,6.0,No,8.0,4.0,Extrovert
1.0,No,6.0,7.0,No,12.0,6.0,Extrovert
1.0,No,5.0,4.0,No,12.0,9.0,Extrovert
6.0,Yes,3.0,0.0,Yes,3.0,0.0,Introvert
8.272897413357294,Yes,2.7697365846583963,6.349536380822126,Yes,1.0280336298542554,0.2931397177897548,Introvert
3.0,No,9.0,5.0,No,14.0,7.0,Extrovert
10.306164172311028,Yes,5.77327249654155,5.145253657321254,Yes,13.098473216493865,0.0831031828909756,Introvert
1.4150194044600308,Yes,3.411859085717708,1.2304352808796413,Yes,1.1122917247183806,7.940305690117762,Introvert
1.0,No,5.0,7.0,No,11.0,8.0,Extrovert
1.0,No,5.0,5.0,No,11.0,3.0,Extrovert
4.0,No,9.0,7.0,No,13.0,5.0,Extrovert
10.0,Yes,1.0,0.0,Yes,3.0,1.0,Introvert
7.0,Yes,0.0,2.0,Yes,2.0,0.0,Introvert
5.0,Yes,1.0,3.0,Yes,4.0,3.0,Introvert
10.613473689279568,Yes,5.136882524948947,2.2457979351047883,Yes,9.308441047170374,8.585123803800052,Introvert
4.0,Yes,0.0,0.0,Yes,4.0,0.0,Introvert
4.0,No,9.0,7.0,No,10.0,5.0,Extrovert
1.0,No,9.0,6.0,No,14.0,7.0,Extrovert
3.0,No,9.0,3.0,No,9.0,8.0,Extrovert
1.0,No,7.0,4.0,No,7.0,9.0,Extrovert
1.0,No,7.0,7.0,No,10.0,9.0,Introvert
9.0,Yes,0.0,0.0,Yes,5.0,2.0,Introvert
1.0,No,5.0,4.0,No,7.0,8.0,Extrovert
6.0,Yes,1.0,0.0,Yes,2.0,0.0,Introvert
4.950894654857184,No,4.80009000135086,0.9652778520813334,Yes,6.336948763425684,6.835207286381626,Introvert
1.0,No,7.0,6.0,No,8.0,7.0,Extrovert
9.0,Yes,0.0,1.0,Yes,5.0,2.0,Introvert
10.0,Yes,0.0,0.0,Yes,1.0,1.0,Introvert
1.0,No,5.0,7.0,No,13.0,7.0,Extrovert
2.0,No,8.0,6.0,No,10.0,9.0,Introvert
2.0,No,5.0,5.0,No,14.0,9.0,Extrovert
0.0,No,7.0,7.0,No,6.0,9.0,Extrovert
0.0,No,4.0,4.0,No,8.0,6.0,Extrovert
5.0,Yes,0.0,1.0,Yes,3.0,1.0,Introvert
10.0,Yes,2.0,2.0,Yes,2.0,0.0,Introvert
0.0,No,6.0,5.0,No,5.0,5.0,Extrovert
4.0,No,5.0,7.0,No,6.0,6.0,Extrovert
2.0,No,9.0,6.0,No,14.0,4.0,Extrovert
11.0,Yes,0.0,2.0,Yes,0.0,2.0,Introvert
10.0,Yes,1.0,2.0,No,4.0,1.0,Introvert
9.0,Yes,3.0,2.0,Yes,4.0,3.0,Introvert
0.0,No,4.0,3.0,No,11.0,4.0,Extrovert
0.0,No,7.0,4.0,No,7.0,4.0,Extrovert
2.0,No,8.0,5.0,No,7.0,9.0,Extrovert
0.0,No,5.0,3.0,No,9.0,4.0,Extrovert
1.0,No,9.0,5.0,No,11.0,8.0,Introvert
5.0,Yes,0.0,0.0,Yes,3.0,2.0,Introvert
6.0,Yes,2.0,2.0,Yes,4.0,0.0,Introvert
6.0,Yes,2.0,2.0,Yes,5.0,2.0,Introvert
0.0,No,9.0,7.0,No,8.0,5.0,Extrovert
1.0,No,5.0,7.0,No,4.0,5.0,Extrovert
5.0,Yes,1.0,3.0,Yes,3.0,3.0,Introvert
0.0,No,6.0,7.0,No,9.0,4.0,Extrovert
3.0,No,9.0,6.0,No,10.0,4.0,Extrovert
0.0,No,4.0,5.0,No,7.0,8.0,Introvert
1.0,No,7.0,3.0,No,12.0,8.0,Extrovert
1.0,No,6.0,6.0,No,12.0,5.0,Extrovert
2.0,No,7.0,3.0,No,6.268862911795962,6.0,Extrovert
8.0,Yes,3.0,1.0,Yes,3.0,0.0,Introvert
5.0,Yes,1.0,2.0,Yes,3.0,3.564726631393298,Introvert
5.0,Yes,2.0,2.0,Yes,5.0,2.0,Introvert
3.0,No,4.0,4.0,No,14.0,4.0,Extrovert
10.0,Yes,2.0,2.0,Yes,1.0,0.0,Extrovert
6.0,Yes,2.0,0.0,Yes,5.0,0.0,Introvert
3.0,No,8.0,4.0,No,12.0,7.0,Extrovert
3.0,No,8.0,5.0,No,15.0,3.0,Extrovert
9.0,Yes,2.0,3.0,Yes,4.0,2.0,Introvert
4.472129650476363,Yes,5.104724223576973,3.175518531487099,Yes,9.393638338500107,2.2140155854634536,Introvert
0.0,No,6.0,4.0,No,11.0,5.0,Extrovert
3.0,No,5.0,5.0,No,8.0,5.0,Extrovert
4.0,Yes,2.0,0.0,Yes,5.0,1.0,Introvert
7.0,Yes,2.0,1.0,Yes,3.0,0.0,Extrovert
4.0,Yes,0.0,0.0,Yes,2.0,1.0,Introvert
6.0,Yes,3.0,2.0,Yes,2.0,1.0,Introvert
2.0,No,3.0,4.0,No,8.0,7.0,Extrovert
10.0,Yes,2.0,0.0,Yes,2.0,1.0,Introvert
3.0,No,5.0,6.0,No,12.0,7.0,Extrovert
0.0,No,9.0,4.0,No,5.0,4.0,Extrovert
9.0,Yes,2.0,0.0,Yes,5.0,0.0,Introvert
2.0,No,8.0,5.0,No,12.0,5.0,Extrovert
9.0,Yes,1.0,3.0,Yes,2.0,2.0,Introvert
8.0,No,0.0,3.0,Yes,3.0,2.0,Introvert
0.0,No,3.963354474982382,6.0,No,12.0,8.0,Extrovert
2.0,No,6.0,5.0,No,15.0,4.0,Extrovert
7.0,Yes,3.0,2.0,Yes,1.0,2.0,Introvert
8.0,Yes,1.0,2.0,Yes,3.0,0.0,Extrovert
2.0,No,9.0,3.0,No,5.0,9.0,Extrovert
6.0,Yes,3.0,2.0,Yes,1.0,1.0,Introvert
4.0,Yes,3.0,1.0,Yes,5.0,0.0,Introvert
0.0,No,9.0,4.0,No,6.268862911795962,7.0,Extrovert
6.0,Yes,0.0,0.0,Yes,3.0,1.0,Introvert
11.0,Yes,0.0,1.0,Yes,0.0,1.0,Introvert
0.0,No,7.0,4.0,No,14.0,6.0,Extrovert
6.803859494338695,Yes,0.8239578177085357,6.747625586893025,Yes,0.9436180616408494,0.6452438797473099,Introvert
10.0,Yes,0.0,3.0,Yes,4.0,3.0,Introvert
9.0,Yes,1.0,2.0,Yes,3.0,1.0,Introvert
10.0,Yes,3.0,3.0,Yes,4.0,0.0,Introvert
10.0,Yes,3.963354474982382,2.0,Yes,5.0,1.0,Introvert
3.0,No,6.0,6.0,No,14.0,3.0,Extrovert
2.0,No,8.0,5.0,No,9.0,6.0,Extrovert
9.0,Yes,0.0,3.0,Yes,5.0,1.0,Introvert
2.4127075485486067,Yes,5.875253029727888,6.104418247355501,Yes,4.243770123372898,8.245548348315019,Introvert
0.0,No,6.0,5.0,No,7.0,7.0,Extrovert
10.0,Yes,0.0,2.0,Yes,2.0,2.0,Introvert
9.0,Yes,2.0,2.0,Yes,0.0,2.0,Introvert
2.0,No,9.0,5.0,No,11.0,6.0,Extrovert
5.326303609236074,Yes,6.057140957866204,4.433647427104338,Yes,11.783178298216674,4.210089038575864,Introvert
5.0,Yes,2.0,0.0,Yes,4.0,3.564726631393298,Introvert
8.0,Yes,0.0,1.0,Yes,2.0,0.0,Introvert
8.0,Yes,2.0,1.0,Yes,2.0,2.0,Introvert
9.0,Yes,2.0,0.0,Yes,2.0,0.0,Introvert
3.0,No,7.0,4.0,No,9.0,8.0,Extrovert
8.0,Yes,3.963354474982382,2.0,Yes,3.0,2.0,Introvert
5.0,Yes,2.0,1.0,Yes,3.0,1.0,Introvert
3.0,No,5.0,3.0,No,12.0,4.0,Extrovert
9.0,Yes,3.0,0.0,Yes,3.0,1.0,Introvert
2.0,No,5.0,4.0,No,6.0,4.0,Extrovert
4.0,Yes,0.0,1.0,Yes,1.0,1.0,Introvert
0.0,No,8.0,5.0,No,15.0,8.0,Extrovert
4.505816002819881,Yes,1.0,0.0,Yes,1.0,2.0,Introvert
4.0,Yes,1.0,0.0,Yes,1.0,1.0,Introvert
2.0,No,5.0,4.0,No,6.0,7.0,Extrovert
4.505816002819881,No,7.0,6.0,No,11.0,7.0,Extrovert
4.336438447358307,Yes,3.585558905323391,2.959322521666877,Yes,3.682332566698324,6.7956039471183685,Introvert
3.0,No,9.0,7.0,No,6.0,6.0,Extrovert
0.0,No,9.0,5.0,No,15.0,9.0,Extrovert
11.0,Yes,1.0,0.0,Yes,4.0,1.0,Introvert
2.0,No,6.0,3.0,No,10.0,3.0,Extrovert
10.688363797351412,Yes,5.659462031861979,1.5543979429221788,Yes,6.532456073298625,5.236588556919336,Introvert
4.0,Yes,1.0,1.0,Yes,1.0,2.0,Introvert
5.0,Yes,3.0,1.0,Yes,3.0,2.0,Introvert
9.0,Yes,1.0,2.0,Yes,0.0,2.0,Extrovert
7.0,Yes,1.0,0.0,No,3.0,1.0,Introvert
9.0,Yes,2.0,1.0,Yes,3.0,3.564726631393298,Introvert
10.0,Yes,0.0,0.0,Yes,2.0,1.0,Extrovert
5.0,Yes,0.0,2.0,Yes,6.268862911795962,1.0,Introvert
0.0,No,4.0,5.0,No,9.0,6.0,Extrovert
7.0,Yes,1.0,0.0,Yes,2.0,0.0,Introvert
5.0,Yes,1.0,0.0,Yes,3.0,1.0,Introvert
9.0,Yes,2.0,1.0,Yes,4.0,1.0,Introvert
3.0,No,4.0,5.0,No,13.0,7.0,Extrovert
0.0,No,6.0,5.0,No,4.0,3.0,Extrovert
4.289956124326793,Yes,3.272687606814624,6.073503750056773,Yes,0.7747185141139183,0.8572947030972484,Introvert
2.0,No,3.963354474982382,5.0,No,8.0,8.0,Extrovert
1.0,No,9.0,3.0,No,7.0,8.0,Extrovert
5.908499849783455,Yes,0.2955600313097086,4.469830024713657,No,2.6363225088460203,3.266115462414961,Introvert
10.0,Yes,3.0,1.0,Yes,2.0,2.0,Introvert
10.0,Yes,2.0,1.0,Yes,4.0,1.0,Introvert
2.0,No,7.0,5.0,No,7.0,9.0,Extrovert
2.0,No,5.0,7.0,No,14.0,7.0,Extrovert
10.776000611731137,Yes,4.58509202312611,5.903798918628384,Yes,10.736512091739648,1.90466229714838,Introvert
6.0,Yes,3.0,1.0,Yes,4.0,0.0,Introvert
6.0,No,0.0,2.0,Yes,1.0,2.0,Introvert
1.0,No,7.0,5.0,No,8.0,8.0,Extrovert
11.0,Yes,2.0,2.0,Yes,1.0,2.0,Extrovert
